Annee;Appareil;Commandes;Impressions;Clics;Cout;PM;CA;Reseaurechercher;Mois
2018;Tablettes;0;0;0;0; --;0; --;juin
2017;Autre;0;0;0;0; --;0; --;juin
2017;Téléphones mobiles;0;0;0;0; --;0; --;juin
2017;Ordinateurs;0;0;0;0; --;0; --;juin
2017;Téléphones mobiles;0;0;0;0; --;0; --;juin
2016;Téléphones mobiles;0;0;0;0; --;0; --;juin
2016;Téléphones mobiles;0;0;0;0; --;0; --;juin
2016;Tablettes;0;0;0;0; --;0; --;juin
2016;Autre;0;0;0;0; --;0; --;juin
2016;Téléphones mobiles;0;0;0;0; --;0; --;juin
2017;Tablettes;0;0;0;0; --;0; --;juin
2016;Téléphones mobiles;0;0;0;0; --;0; --;juin
2017;Tablettes;0;0;0;0; --;0; --;juin
2016;Téléphones mobiles;0;0;0;0; --;0; --;juin
2017;Ordinateurs;0;0;0;0; --;0; --;juin
2016;Tablettes;0;0;0;0; --;0; --;juin
2018;Tablettes;0;0;0;0; --;0; --;juin
2016;Téléphones mobiles;0;473;14;1,85;2,2;0;41,49 %;juin
2017;Autre;0;0;0;0; --;0; --;juin
2016;Autre;0;0;0;0; --;0; --;juin
2016;Autre;0;0;0;0; --;0; --;juin
2018;Autre;0;0;0;0; --;0; --;juin
2016;Téléphones mobiles;0;749;9;0,24;3,1;0;<10%;juin
2018;Tablettes;0;0;0;0; --;0; --;juin
2017;Autre;0;0;0;0; --;0; --;juin
2017;Autre;0;0;0;0; --;0; --;juin
2018;Autre;0;0;0;0; --;0; --;juin
2018;Ordinateurs;0;0;0;0; --;0; --;juin
2016;Autre;0;0;0;0; --;0; --;juin
2018;Téléphones mobiles;0;0;0;0; --;0; --;juin
2018;Tablettes;0;0;0;0; --;0; --;juin
2017;Tablettes;0;0;0;0; --;0; --;juin
2018;Autre;0;0;0;0; --;0; --;juin
2016;Tablettes;0;0;0;0; --;0; --;juin
2016;Téléphones mobiles;0;0;0;0; --;0; --;juin
2017;Autre;0;0;0;0; --;0; --;juin
2016;Téléphones mobiles;0;0;0;0; --;0; --;juin
2017;Tablettes;0;0;0;0; --;0; --;juin
2017;Autre;0;0;0;0; --;0; --;juin
2016;Ordinateurs;0;0;0;0; --;0; --;juin
2018;Tablettes;0;0;0;0; --;0; --;juin
2017;Téléphones mobiles;0;0;0;0; --;0; --;juin
2016;Tablettes;0;0;0;0; --;0; --;juin
2018;Téléphones mobiles;0;0;0;0; --;0; --;juin
2018;Autre;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;449;6;0,37;4,4;0;<10%;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;14101;409;50,86;1,7;0;50,52 %;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;133;4;1,93;2,5;0;49,26 %;juillet
2016;Ordinateurs;0;862;18;4,75;2,1;0;72,19 %;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;8026;131;25,09;3;0;51,37 %;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;762;23;4,61;2,7;0;48,38 %;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;2475;146;16,94;2,5;0;39,14 %;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;7;0;0;1,4;0;15,56 %;juillet
2017;Tablettes;0;234;9;1,97;1,4;0;85,71 %;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;13147;137;39,46;2,7;0;29,50 %;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;18;0;0;3,8;0;19,15 %;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;296;18;8,02;2,2;0;60,66 %;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;1004;37;8,85;1,6;0;77,77 %;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;3343;59;0,95;2,5;0;<10%;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;360;7;0,87;2,2;0;37,38 %;juillet
2016;Téléphones mobiles;0;0;0;0; --;0;<10%;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;4046;186;63,91;1,9;0;59,03 %;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;2002;1;0,22;5,9;0;13,75 %;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;181;6;2,78;1,7;0;84,58 %;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;206;9;2,89;2,3;0;63,78 %;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0;<10%;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;16;1;0,58;3,3;0;53,33 %;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;1086;17;0,31;3,3;0;<10%;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;42;2;1,06;1,4;0;84,00 %;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;872;19;2,22;2,1;0;55,83 %;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;1105;6;0,4;5,6;0;13,25 %;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;29;0;0;2,1;0;90,63 %;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;180;8;2,14;2;0;73,17 %;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2017;Tablettes;0;0;0;0; --;0; --;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2018;Autre;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2016;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2018;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2017;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Ordinateurs;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;3635;36;12,77;2,5;0;26,11 %;juillet
2017;Autre;0;0;0;0; --;0; --;juillet
2016;Autre;0;0;0;0; --;0; --;juillet
2017;Téléphones mobiles;0;0;0;0; --;0; --;juillet
2016;Ordinateurs;0;0;0;0; --;0; --;juillet
2016;Tablettes;0;0;0;0; --;0; --;juillet
2018;Tablettes;0;5290;78;15,86;0;0;51,15 %;aout
2017;Ordinateurs;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;12;1;0,06;5;0;16,67 %;aout
2018;Ordinateurs;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Autre;0;0;0;0; --;0; --;aout
2018;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Tablettes;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2017;Tablettes;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2018;Ordinateurs;0;0;0;0; --;0; --;aout
2016;Tablettes;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2016;Ordinateurs;0;0;0;0; --;0; --;aout
2018;Téléphones mobiles;0;0;0;0; --;0; --;aout
2016;Ordinateurs;0;0;0;0; --;0; --;aout
2018;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Téléphones mobiles;0;0;0;0; --;0; --;aout
2016;Tablettes;0;0;0;0; --;0; --;aout
2018;Téléphones mobiles;0;461;7;1,86;2,3;0;46,61 %;aout
2017;Tablettes;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2017;Ordinateurs;0;0;0;0; --;0; --;aout
2018;Tablettes;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2018;Autre;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2018;Tablettes;0;0;0;0; --;0; --;aout
2017;Ordinateurs;0;0;0;0; --;0; --;aout
2017;Tablettes;0;12019;359;44,19;1,8;0;57,27 %;aout
2017;Ordinateurs;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Ordinateurs;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2017;Tablettes;0;0;0;0; --;0; --;aout
2016;Tablettes;0;6366;178;102,64;3,3;0;29,05 %;aout
2018;Autre;0;0;0;0; --;0; --;aout
2018;Ordinateurs;0;0;0;0; --;0; --;aout
2018;Ordinateurs;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2017;Ordinateurs;0;0;0;0; --;0; --;aout
2018;Autre;0;0;0;0; --;0; --;aout
2016;Ordinateurs;0;0;0;0; --;0; --;aout
2017;Ordinateurs;0;0;0;0; --;0; --;aout
2018;Ordinateurs;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2016;Tablettes;0;0;0;0; --;0; --;aout
2016;Tablettes;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2016;Ordinateurs;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Tablettes;0;829;8;1,11;3,5;0;13,27 %;aout
2018;Téléphones mobiles;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Tablettes;0;0;0;0; --;0; --;aout
2016;Tablettes;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Autre;0;0;0;0; --;0; --;aout
2017;Tablettes;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;391;17;2,24;2,3;0;39,34 %;aout
2018;Tablettes;0;273;21;8,56;2,2;0;52,02 %;aout
2018;Ordinateurs;0;0;0;0; --;0; --;aout
2016;Ordinateurs;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Tablettes;0;0;0;0; --;0; --;aout
2016;Ordinateurs;0;0;0;0; --;0; --;aout
2016;Tablettes;0;0;0;0; --;0; --;aout
2016;Ordinateurs;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2017;Ordinateurs;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2017;Tablettes;0;16526;266;109,72;2,4;0;40,40 %;aout
2016;Tablettes;0;0;0;0; --;0; --;aout
2018;Autre;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2016;Tablettes;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Téléphones mobiles;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Téléphones mobiles;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Autre;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Ordinateurs;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2018;Autre;0;0;0;0; --;0; --;aout
2018;Autre;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2016;Téléphones mobiles;0;0;0;0; --;0; --;aout
2017;Tablettes;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Tablettes;0;0;0;0; --;0; --;aout
2016;Tablettes;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2017;Ordinateurs;0;0;0;0; --;0; --;aout
2018;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Ordinateurs;0;0;0;0; --;0; --;aout
2018;Ordinateurs;0;0;0;0; --;0; --;aout
2017;Ordinateurs;0;0;0;0; --;0; --;aout
2017;Autre;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2018;Tablettes;0;0;0;0; --;0; --;aout
2017;Tablettes;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;0;0;0; --;0; --;aout
2016;Ordinateurs;0;0;0;0; --;0; --;aout
2016;Autre;0;0;0;0; --;0; --;aout
2017;Ordinateurs;0;0;0;0; --;0; --;aout
2017;Téléphones mobiles;0;0;0;0; --;0; --;aout
2018;Autre;0;0;0;0; --;0; --;aout
